trigram,freq,G2,PMI
unemployment hysteresis country,2,19.79773339197127,29.455622070898357
blue nordic country,2,19.79773339197127,24.570264636839482
ablation season glacier,2,19.78266430737358,21.31039751008437
rework mechanism glacier,2,19.78266430737358,22.49506231018595
effect plant elicitor,1,19.779054544339598,15.86039999323111
coal reduction manganese,2,19.777653867935136,13.963819262285178
elimination nickel manganese,2,19.777653867935136,21.576969379989368
evolution hydrocarbon exploration,1,19.77306826768753,8.06855708804399
bio oil camelthorn,2,19.772649697365555,16.70287647305219
host rock porosity,1,19.763832230568582,12.739291623217921
temperature duration harvest,2,19.75921224210254,18.848086259670886
fractionation calcilization silicification,1,19.756803373795126,29.43968052702934
exhumation denudation decompression,1,19.756803373795126,29.233229649561913
potassium percentage thorium,1,19.756803373795126,25.516441937333333
soil succession deglaciation,1,19.756803373795126,17.53110186670157
model parameter adjoint,1,19.756803373795126,18.81029721731166
afforestation implementation check,1,19.756803373795126,28.952493241994656
planner manager specialist,1,19.756803373795126,33.725082745891584
significance plastic bottle,1,19.756803373795126,19.752820897158294
small tidal gully,1,19.756803373795126,21.325404276738645
isotope uranium thorium,1,19.756803373795126,19.856260191116586
drill diameter inclination,1,19.756803373795126,25.50108107169348
cycle eccentricity inclination,1,19.756803373795126,25.60441285925133
uranophane kasolite thorium,1,19.756803373795126,33.725082745891584
zone brecciation silicification,1,19.756803373795126,26.50914534669244
image compression decompression,1,19.756803373795126,20.816377399943548
horizon resolution millimeter,1,19.756803373795126,21.009764193560237
liquidus embryo distortion,1,19.756803373795126,28.332765323112824
field challenge distortion,1,19.756803373795126,17.352418867454027
difference vegetation index,2,19.74714379457597,18.142385365072094
oral liquid nicotine,2,19.743561622301968,17.124008406949915
semen quality sperm,2,19.743561622301968,21.607625164343407
field pea genotype,2,19.743561622301968,20.7660467964782
crack formation printing,2,19.743561622301968,17.333481123197412
performance evaluation biowashing,1,19.73862106546847,17.68420087191138
wind power shortage,2,19.7370385883558,22.391394937541747
paleochannel relationship basement,2,19.73531664557109,22.684254879233226
rock crystalline basement,2,19.73531664557109,15.44063730126737
mantle crystalline basement,2,19.73531664557109,19.872353541692846
combustion fragmentation droplet,2,19.731189955486144,19.193447455116004
detachment oil droplet,2,19.731189955486144,14.824388374135488
sarcoma liquid droplet,2,19.731189955486144,19.70731738881856
hybrid geophysical logging,2,19.731189955486144,17.614547003354943
individual eluent droplet,2,19.731189955486144,23.11234586334687
channel single photon,2,19.72514056421122,18.435985013963833
solid direct contact,2,19.722949326464473,16.250371851540883
major minor element,1,19.71143035258679,15.295230625345164
benthic marine biodiversity,2,19.699965474387678,16.207468824452334
palaeontological anthropocene biodiversity,2,19.699965474387678,25.65592072138419
plant divergence biodiversity,2,19.699965474387678,18.432280972606947
academia industry policymaker,1,19.69965273957415,25.92510735419958
extent inflowing selenate,1,19.69965273957415,28.947475167228035
concentration nm selenate,1,19.69965273957415,22.571168864409596
accuracy summer autumn,1,19.69965273957415,22.677179840755993
term summer autumn,1,19.69965273957415,21.0348040975359
asymmetry flood ebb,1,19.69965273957415,24.974973966351364
ratio flood ebb,1,19.69965273957415,20.872163160767588
size presence bioclast,1,19.69965273957415,19.692692577025063
average abundant bioclast,1,19.69965273957415,23.93066687954148
velocity flood ebb,1,19.69965273957415,21.582656543572604
ni protogenetic ferropericlase,1,19.69965273957415,28.048621890684934
ni syngenetic ferropericlase,1,19.69965273957415,27.46365938996378
many recent publication,1,19.69965273957415,21.87149470481175
insurance company policymaker,1,19.69965273957415,28.07300604931189
process olivine antecryst,1,19.69965273957415,20.935549100921225
sulfide clinopyroxene antecryst,1,19.69965273957415,25.818192150283068
boundary pair magnetozone,1,19.69965273957415,23.773798030924613
cheek region taxon,1,19.69965273957415,26.273871634059258
fossil eurasian coturnicine,1,19.69965273957415,23.474953549150293
massif subalkaline metasomatite,1,19.69965273957415,30.040584571619515
native improved paddy,2,19.693422843815533,18.749030125775672
matter upland paddy,2,19.693422843815533,17.768991857433342
calcrete topology crystallization,2,19.69260576689419,27.15739823660227
consortium situ biosurfactant,2,19.690155537073565,18.458128926508934
stage fine filtration,2,19.690155537073565,17.332804459251307
impairs glomerular filtration,2,19.690155537073565,27.695335402497534
addition discontinuation biosurfactant,2,19.690155537073565,24.881086941627544
oxide gut microbiota,2,19.690155537073565,18.173477468938298
growth gut microbiota,2,19.690155537073565,17.681363746640812
supplementation gut microbiota,2,19.690155537073565,21.093624161249082
separation coalescence filtration,2,19.690155537073565,20.513650687592747
sheet molecule filtration,2,19.690155537073565,20.679323084508905
absorbency air filtration,2,19.690155537073565,23.951943539171896
bacterial yeast microbiota,2,19.690155537073565,18.570603655767346
artery stroke feasibility,2,19.690155537073565,22.0607836200129
water multistage filtration,2,19.690155537073565,17.118075186483633
fenton membrane filtration,2,19.690155537073565,18.964016371472468
diversity gut microbiota,1,19.690155537073565,18.592430018220526
spectrometry lipid investigation,2,19.67495035226139,10.552860913691163
signal noise ratio,5,19.670024993655687,19.418679226100103
circularity aspect ratio,1,19.670024993655687,22.421758619032072
stability water solubility,3,19.663787313284647,13.154155029102537
effect ozonation phytochemical,2,19.65439020961129,17.38556657315906
seasonal environmental fluctuation,2,19.649537803262522,15.325131946053471
constraint age timescale,2,19.64698676871747,19.689774273641046
recent catastrophic submarine,2,19.63501580244487,20.71425496300055
exploitation stability submarine,2,19.63501580244487,17.74842167042213
velocity development submarine,2,19.63501580244487,15.12278621578159
analysis gene regulator,2,19.628102702135134,14.810703453672838
polymer dosage relaxation,2,19.62052319751129,20.80753750651285
cement paste mortar,2,19.62052319751129,23.572164169754966
coal mining protection,1,19.617579653164864,12.810586398739403
coupling model damage,1,19.617321235139904,12.217315706697482
planar column capillary,2,19.610929017173913,20.986990486271097
south american locust,2,19.608711061891114,22.11353093669129
raman spectroscopic peculiarity,2,19.608711061891114,22.908299066513027
evidence weight error,2,19.59654626077435,17.179641310274103
oil spill collector,1,19.584350634124682,12.981752600739357
role growth promotion,2,19.582840628631313,15.640471315993912
carbon fiber cloth,2,19.57344173005601,17.535346417145888
cholesterol content principle,2,19.571896545229592,18.915199803203087
mobility electron capture,2,19.571896545229592,17.091171398964356
resolution uncertainty principle,2,19.571896545229592,16.789581670599556
inequality uncertainty principle,2,19.571896545229592,21.613116519712595
semigroup uncertainty principle,2,19.571896545229592,23.86104403315618
hydrate superposition principle,2,19.571896545229592,20.825883193575763
spacetime equivalence principle,2,19.571896545229592,28.97146802284983
utilization interface capture,2,19.571896545229592,17.686381112707203
exposure kidney stone,2,19.57031144483365,18.686335189674274
analysis building stone,2,19.57031144483365,14.500379830336755
efflorescence tuff stone,2,19.57031144483365,26.680688626533133
ground motion intensity,2,19.56551161777716,18.638334882141407
stack seismic inversion,12,19.560383473600268,20.18402565156114
setting reinterpretation limit,2,19.559233297151067,23.518359063125313
dependent thermal limit,2,19.559233297151067,15.749356037296321
assessment tolerance limit,1,19.559233297151067,16.689474330262954
matter dynamic self,1,19.537517132941385,9.51181619137772
variant concern voc,2,19.530677177693565,24.230655705898087
sewage treatment plant,2,19.522563902911998,14.760183963600202
gross calorific value,4,19.52146428003452,25.117752432141973
structure influence faba,2,19.508152517905927,15.863377882148479
bituman industry pandemic,1,19.501173540747835,18.574610107115447
zinc oxide nanocomposite,3,19.495928211268676,16.739736324964174
dosage relaxation spectrum,2,19.489516462714533,23.123179338552784
infrared photoacoustic spectrum,2,19.489516462714533,23.253988209728707
biomarker autism spectrum,2,19.489516462714533,21.195094520675138
intervention autism spectrum,2,19.489516462714533,25.039249360935695
clay strength increment,1,19.48610407285382,19.274264257558997
foundation policymaker stakeholder,1,19.48610407285382,27.91772782383398
acetate electron donor,1,19.48610407285382,21.468986408041065
available approximated physic,1,19.48610407285382,29.708009232532646
focus climate stressor,1,19.48610407285382,19.879891420497692
datum access sharing,1,19.48610407285382,21.018627841380816
census population disaggregation,1,19.48610407285382,26.429149859537166
tri tricyclic terpane,1,19.48610407285382,28.850613627975445
consistent general conception,1,19.48610407285382,22.53690603989305
small anterior ear,1,19.48610407285382,24.46904258666068
targeting tryptophan kynurenine,1,19.48610407285382,28.284510154505604
impact atom rearrangement,1,19.48610407285382,18.85842015542614
zinc ore deposit,2,19.48496825499809,14.138357861101587
cu polymetallic deposit,2,19.48496825499809,17.63127982847718
biotic abiotic experiment,1,19.47863694464394,19.15385633607844
local regional stressor,2,19.467238044832946,21.39672838184479
fluorescence image nm,2,19.457324094998583,19.300276757367197
substance biosurfactant bioavailability,2,19.457033684899983,20.038655172365228
selenium accumulation bioavailability,2,19.457033684899983,18.659161789944047
direct hydrolytic hydrogenation,2,19.45087628510696,22.1875869840062
nanoparticle hydroxyapatite hydrogenation,2,19.45087628510696,20.466621868533707
chemical selectivity hydrogenation,1,19.45087628510696,17.754322027350366
structure coal lithotype,2,19.427086324866643,15.927655525038144
arrest apoptosis liver,2,19.419467524283604,26.090530963406948
inflammation apoptosis liver,2,19.419467524283604,22.24922870942601
proteome analysis liver,2,19.419467524283604,16.65675829994112
cannabidiol effect liver,2,19.419467524283604,17.33060011394113
blend cod liver,2,19.419467524283604,22.136334653020075
characterization turtle liver,2,19.419467524283604,17.65462034009389
coloration hematology liver,2,19.419467524283604,27.206008180826885
forecasting change wettability,2,19.416416418072274,16.428266056926425
adhesion alteration wettability,2,19.416416418072274,19.847233757797575
impact chlorite wettability,1,19.416416418072274,17.798919143677477
bone tissue engineering,2,19.41469322367194,17.82942463398838
metal complex synthesis,2,19.3959058588033,10.629042321434312
efficient multiple resonance,2,19.387546396863403,14.982710333892015
vivo magnetic resonance,2,19.387546396863403,17.46061570998031
measurement emulsion resonance,2,19.387546396863403,15.744910088802618
fuel particle resonance,2,19.387546396863403,15.32898520754897
efficiency laser resonance,2,19.387546396863403,15.314786384155461
characteristic failure mechanic,2,19.387377368784666,16.598754696081496
pattern apatite spodumene,1,19.387313538105406,21.95050156499799
particulate particulate macronutrient,1,19.387313538105406,20.760471127410394
metapelite hornblende amphibolite,1,19.387313538105406,29.818192150283068
