term,df,freq,burstiness,tf_rel,tfidf_mean
palaeoweathering,3,6,0.0,8.1345674375977e-06,3.356563433701982e-05
zerovalent,3,7,0.09523809523809523,9.490328677197316e-06,3.3563654774876656e-05
palynofloral,3,6,0.0,8.1345674375977e-06,3.356056770494918e-05
cup,3,7,0.09523809523809523,9.490328677197316e-06,3.3560117748727724e-05
nanosize,2,4,0.0,5.4230449583984666e-06,3.355866466635545e-05
stonehenge,2,4,0.0,5.4230449583984666e-06,3.355186722614426e-05
chocolate,3,6,0.0,8.1345674375977e-06,3.354694458285542e-05
squamous,3,6,0.0,8.1345674375977e-06,3.3546574285539066e-05
molds,2,3,0.16666666666666666,4.06728371879885e-06,3.3538558732973e-05
herding,3,5,0.13333333333333333,6.778806197998083e-06,3.353794548824083e-05
ochre,3,6,0.0,8.1345674375977e-06,3.353320212309265e-05
agbada,3,6,0.0,8.1345674375977e-06,3.352702153616973e-05
venomous,2,4,0.0,5.4230449583984666e-06,3.352430102182043e-05
transboundary,4,8,0.25,1.0846089916796933e-05,3.351076610524806e-05
indications,2,4,0.0,5.4230449583984666e-06,3.3493073285509835e-05
housing,3,6,0.0,8.1345674375977e-06,3.349038794689592e-05
seeds,3,5,0.13333333333333333,6.778806197998083e-06,3.3487329420830545e-05
sardinia,2,4,0.0,5.4230449583984666e-06,3.348713517313807e-05
colonic,3,6,0.0,8.1345674375977e-06,3.348309836158226e-05
considerable,18,19,0.04970760233918129,2.5759463552392714e-05,3.3481535924107975e-05
earthen,3,6,0.0,8.1345674375977e-06,3.346790065161515e-05
nanosponges,2,4,0.0,5.4230449583984666e-06,3.346201565629711e-05
um,3,6,0.0,8.1345674375977e-06,3.344981351911181e-05
saw,3,6,0.0,8.1345674375977e-06,3.344392599266551e-05
universality,2,4,0.0,5.4230449583984666e-06,3.3434971573034446e-05
diarrhea,3,6,0.0,8.1345674375977e-06,3.342673393134223e-05
emulsifiers,3,4,0.16666666666666666,5.4230449583984666e-06,3.342370352577262e-05
polytetrafluoroethylene,2,4,0.0,5.4230449583984666e-06,3.342221301583959e-05
recoverability,2,4,0.0,5.4230449583984666e-06,3.3422037931404226e-05
centromere,2,4,0.0,5.4230449583984666e-06,3.341063515471358e-05
deglaciation,4,7,0.10714285714285714,9.490328677197316e-06,3.340427949651374e-05
dementia,3,6,0.0,8.1345674375977e-06,3.339458743301959e-05
booth,2,4,0.0,5.4230449583984666e-06,3.338277846737501e-05
cleat,3,6,0.0,8.1345674375977e-06,3.337169357471165e-05
hermitian,2,4,0.0,5.4230449583984666e-06,3.3369719219376064e-05
piecewise,3,8,0.3333333333333333,1.0846089916796933e-05,3.336522301452123e-05
cryogels,3,6,0.0,8.1345674375977e-06,3.335766538792653e-05
spotted,3,6,0.0,8.1345674375977e-06,3.334254566956155e-05
flurbiprofen,3,6,0.0,8.1345674375977e-06,3.333832677944308e-05
zingiber,3,6,0.0,8.1345674375977e-06,3.333693542916027e-05
canker,3,6,0.0,8.1345674375977e-06,3.3329911156653246e-05
intergrowth,3,5,0.13333333333333333,6.778806197998083e-06,3.332501186718226e-05
pink,4,8,0.0,1.0846089916796933e-05,3.332441637175965e-05
nitrosamine,3,6,0.0,8.1345674375977e-06,3.332408074162327e-05
decarboxylation,2,4,0.0,5.4230449583984666e-06,3.331883663445424e-05
microbead,2,4,0.0,5.4230449583984666e-06,3.331684560394287e-05
alborz,3,6,0.0,8.1345674375977e-06,3.331614449465854e-05
hemodynamic,3,6,0.0,8.1345674375977e-06,3.3313099818622116e-05
zambezi,3,8,0.3333333333333333,1.0846089916796933e-05,3.3308416066426565e-05
hecke,2,4,0.0,5.4230449583984666e-06,3.33001124048068e-05
underplating,5,7,0.17142857142857143,9.490328677197316e-06,3.329799916579971e-05
molecularly,4,6,0.16666666666666666,8.1345674375977e-06,3.3294933443354564e-05
integrable,2,4,0.0,5.4230449583984666e-06,3.3292508717549076e-05
apertures,2,4,0.0,5.4230449583984666e-06,3.329151016083941e-05
remedies,2,3,0.16666666666666666,4.06728371879885e-06,3.3290637482971225e-05
nukhul,3,6,0.0,8.1345674375977e-06,3.328799274358528e-05
lemongrass,3,6,0.0,8.1345674375977e-06,3.327665893821856e-05
carbapenem,3,6,0.0,8.1345674375977e-06,3.327280972181891e-05
resolved,2,4,0.0,5.4230449583984666e-06,3.327049617642973e-05
paleomagnetism,3,6,0.0,8.1345674375977e-06,3.3268998986275546e-05
liposomal,3,6,0.0,8.1345674375977e-06,3.32557560107026e-05
multimethod,2,4,0.0,5.4230449583984666e-06,3.3252780170454525e-05
melon,3,6,0.0,8.1345674375977e-06,3.324549153151404e-05
hydride,2,6,0.3333333333333333,8.1345674375977e-06,3.323415338106206e-05
polymorphic,4,8,0.0,1.0846089916796933e-05,3.3224472826915905e-05
cercospora,3,6,0.0,8.1345674375977e-06,3.321689554182096e-05
nicotinamide,3,6,0.0,8.1345674375977e-06,3.321490554829535e-05
truck,4,11,2.25,1.4913373635595783e-05,3.320779248250078e-05
carnitine,2,6,0.3333333333333333,8.1345674375977e-06,3.3200660962918106e-05
sanitary,2,4,0.0,5.4230449583984666e-06,3.319365816606027e-05
droplets,2,4,0.0,5.4230449583984666e-06,3.319074341904911e-05
depobelt,3,6,0.0,8.1345674375977e-06,3.318398918074222e-05
nujiang,3,6,0.0,8.1345674375977e-06,3.317879173006801e-05
butane,2,4,0.0,5.4230449583984666e-06,3.317746671752642e-05
subsequence,3,5,0.13333333333333333,6.778806197998083e-06,3.317319114562709e-05
sourdough,2,4,0.0,5.4230449583984666e-06,3.3164424984664535e-05
thermometry,4,6,0.16666666666666666,8.1345674375977e-06,3.316330426722359e-05
cleaner,3,5,0.13333333333333333,6.778806197998083e-06,3.3146295529178024e-05
epithelium,3,6,0.0,8.1345674375977e-06,3.314428777426531e-05
valine,2,4,0.0,5.4230449583984666e-06,3.314285259121857e-05
holding,3,6,0.0,8.1345674375977e-06,3.314051599636704e-05
absorbed,2,4,0.0,5.4230449583984666e-06,3.3137632058981466e-05
ves,4,10,0.3,1.3557612395996166e-05,3.313703597929983e-05
killer,3,6,0.0,8.1345674375977e-06,3.312302919196404e-05
cargo,3,6,0.0,8.1345674375977e-06,3.312201275495082e-05
cmc,2,6,0.3333333333333333,8.1345674375977e-06,3.310597634502343e-05
lawrence,3,5,0.13333333333333333,6.778806197998083e-06,3.310582016148262e-05
remineralization,4,6,0.16666666666666666,8.1345674375977e-06,3.3103492321803914e-05
zhanjiang,2,4,0.0,5.4230449583984666e-06,3.307267690536075e-05
gp,3,6,0.0,8.1345674375977e-06,3.306917536806595e-05
sedimentologic,2,4,0.0,5.4230449583984666e-06,3.3065313527403065e-05
ryegrass,3,6,0.0,8.1345674375977e-06,3.305919701816765e-05
accounting,3,5,0.13333333333333333,6.778806197998083e-06,3.305642255774194e-05
paley,3,6,0.0,8.1345674375977e-06,3.3046885341377455e-05
aspirin,3,6,0.0,8.1345674375977e-06,3.304135204314236e-05
garo,4,6,0.16666666666666666,8.1345674375977e-06,3.304052627637881e-05
stromal,3,6,0.0,8.1345674375977e-06,3.3033916614487566e-05
subantarctic,2,4,0.0,5.4230449583984666e-06,3.3031074451503254e-05
thermostable,2,4,0.0,5.4230449583984666e-06,3.302061566416531e-05
remain,7,8,0.10714285714285716,1.0846089916796933e-05,3.3010694585030426e-05
metalworking,2,4,0.0,5.4230449583984666e-06,3.3009856809325985e-05
eruptive,6,10,0.3333333333333334,1.3557612395996166e-05,3.3005525106649e-05
shap,5,7,0.17142857142857143,9.490328677197316e-06,3.300363753172202e-05
cfs,2,4,0.0,5.4230449583984666e-06,3.300354086511341e-05
leafy,3,5,0.13333333333333333,6.778806197998083e-06,3.2999151209331e-05
cocamide,2,4,0.0,5.4230449583984666e-06,3.2993791064558044e-05
diethanolamide,2,4,0.0,5.4230449583984666e-06,3.2993791064558044e-05
pufa,3,6,0.0,8.1345674375977e-06,3.29916412312932e-05
busulfan,2,4,0.0,5.4230449583984666e-06,3.299125953055189e-05
deflagration,2,4,0.0,5.4230449583984666e-06,3.2983533663916835e-05
gynecologic,2,4,0.0,5.4230449583984666e-06,3.296538404745789e-05
extracting,3,4,0.16666666666666666,5.4230449583984666e-06,3.296277648239482e-05
exposition,2,4,0.0,5.4230449583984666e-06,3.2957504587513275e-05
healthier,2,4,0.0,5.4230449583984666e-06,3.295653337561088e-05
dumpsite,3,7,0.09523809523809523,9.490328677197316e-06,3.295279786278339e-05
addressing,2,4,0.0,5.4230449583984666e-06,3.2952264052289066e-05
euler,6,8,0.16666666666666669,1.0846089916796933e-05,3.294654806952404e-05
belts,3,5,0.13333333333333333,6.778806197998083e-06,3.294382588657749e-05
sixth,3,5,0.13333333333333333,6.778806197998083e-06,3.293760681206898e-05
walls,3,5,0.13333333333333333,6.778806197998083e-06,3.293417938339357e-05
photooxidation,2,4,0.0,5.4230449583984666e-06,3.29311305665478e-05
injector,4,7,0.10714285714285714,9.490328677197316e-06,3.293076416985002e-05
euclidean,2,4,0.0,5.4230449583984666e-06,3.2930485306571105e-05
immersed,2,4,0.0,5.4230449583984666e-06,3.2921871706755355e-05
homogenized,3,5,0.13333333333333333,6.778806197998083e-06,3.291850493309789e-05
eisenstein,2,4,0.0,5.4230449583984666e-06,3.291700121701733e-05
saving,3,5,0.13333333333333333,6.778806197998083e-06,3.290310630920614e-05
esh,3,6,0.0,8.1345674375977e-06,3.28945129778887e-05
tadong,2,4,0.0,5.4230449583984666e-06,3.289273676207582e-05
scientists,3,6,0.0,8.1345674375977e-06,3.289246308566146e-05
rainwater,4,6,0.16666666666666666,8.1345674375977e-06,3.288936353024396e-05
saint,3,6,0.0,8.1345674375977e-06,3.2888484514258806e-05
allyl,3,6,0.0,8.1345674375977e-06,3.2885133943511204e-05
bioleaching,2,4,0.0,5.4230449583984666e-06,3.2869233400725484e-05
bioproducts,2,4,0.0,5.4230449583984666e-06,3.286907387875403e-05
professional,4,6,0.16666666666666666,8.1345674375977e-06,3.286678734628353e-05
lree,14,18,0.2698412698412699,2.44037023127931e-05,3.286109166240466e-05
certified,2,4,0.0,5.4230449583984666e-06,3.285398871620206e-05
arsine,2,4,0.0,5.4230449583984666e-06,3.2853556213800365e-05
electrometallurgical,2,4,0.0,5.4230449583984666e-06,3.2853556213800365e-05
kazakh,2,4,0.0,5.4230449583984666e-06,3.285112326092474e-05
groves,3,5,0.13333333333333333,6.778806197998083e-06,3.284301663698343e-05
gaps,2,4,0.0,5.4230449583984666e-06,3.2834056238675464e-05
toxigenic,2,4,0.0,5.4230449583984666e-06,3.282462784903017e-05
nonlocal,2,4,0.0,5.4230449583984666e-06,3.28212910554098e-05
lulc,5,15,1.2,2.0336418593994248e-05,3.281785683118618e-05
climates,2,4,0.0,5.4230449583984666e-06,3.280267482391837e-05
bilge,2,4,0.0,5.4230449583984666e-06,3.2801138391602905e-05
potentially,3,6,0.0,8.1345674375977e-06,3.27998728064826e-05
fragrant,3,6,0.0,8.1345674375977e-06,3.2796386149719116e-05
libyan,3,5,0.13333333333333333,6.778806197998083e-06,3.2796360347313555e-05
gansu,4,9,0.5277777777777778,1.220185115639655e-05,3.279283090363917e-05
deficits,3,6,0.0,8.1345674375977e-06,3.279244375072378e-05
ichnological,3,8,0.3333333333333333,1.0846089916796933e-05,3.278977981700745e-05
grounds,3,6,0.0,8.1345674375977e-06,3.278443738890808e-05
bakanae,2,4,0.0,5.4230449583984666e-06,3.278410539812694e-05
phylogenomic,3,6,0.0,8.1345674375977e-06,3.277963467359864e-05
siamese,2,4,0.0,5.4230449583984666e-06,3.2779218983515456e-05
quinoline,3,5,0.13333333333333333,6.778806197998083e-06,3.27680707357453e-05
murmansk,3,6,0.0,8.1345674375977e-06,3.276317461677922e-05
buri,3,6,0.0,8.1345674375977e-06,3.274434928683409e-05
baijiu,2,4,0.0,5.4230449583984666e-06,3.2743622281271564e-05
subsystem,2,4,0.0,5.4230449583984666e-06,3.273560185838508e-05
melissa,2,4,0.0,5.4230449583984666e-06,3.273295929377503e-05
menopausal,3,6,0.0,8.1345674375977e-06,3.273258468799819e-05
sisal,2,4,0.0,5.4230449583984666e-06,3.273040517886753e-05
adaptations,3,6,0.0,8.1345674375977e-06,3.271849123781271e-05
sill,7,10,0.17142857142857143,1.3557612395996166e-05,3.27056715568193e-05
bleaching,2,4,0.0,5.4230449583984666e-06,3.2705371601381745e-05
multicriteria,3,6,0.0,8.1345674375977e-06,3.269809248871374e-05
khiagda,3,6,0.0,8.1345674375977e-06,3.2691153394214434e-05
salts,3,5,0.13333333333333333,6.778806197998083e-06,3.268764552632112e-05
roll,2,6,0.3333333333333333,8.1345674375977e-06,3.268742586678574e-05
fabricius,3,6,0.0,8.1345674375977e-06,3.268437714324756e-05
translate,2,4,0.0,5.4230449583984666e-06,3.268419851817135e-05
aksu,4,8,0.25,1.0846089916796933e-05,3.2675754793704936e-05
youjiang,3,6,0.0,8.1345674375977e-06,3.2672076281062516e-05
photoluminescence,2,4,0.0,5.4230449583984666e-06,3.266528908129441e-05
babouri,3,6,0.0,8.1345674375977e-06,3.266056187362145e-05
figuil,3,6,0.0,8.1345674375977e-06,3.266056187362145e-05
reflector,4,7,0.10714285714285714,9.490328677197316e-06,3.264113219733258e-05
mound,4,6,0.16666666666666666,8.1345674375977e-06,3.263992311313968e-05
multidrug,3,6,0.0,8.1345674375977e-06,3.263608368167944e-05
mutualism,2,4,0.0,5.4230449583984666e-06,3.2613478593752764e-05
dongting,2,4,0.0,5.4230449583984666e-06,3.261165174553096e-05
inspiration,2,4,0.0,5.4230449583984666e-06,3.260998854213664e-05
macrocycle,3,5,0.13333333333333333,6.778806197998083e-06,3.260964865302441e-05
tsr,3,10,1.0666666666666667,1.3557612395996166e-05,3.260889876595117e-05
rusts,2,4,0.0,5.4230449583984666e-06,3.260309780262147e-05
saft,3,6,0.0,8.1345674375977e-06,3.259956463870604e-05
convert,2,4,0.0,5.4230449583984666e-06,3.259824365634571e-05
passenger,3,5,0.13333333333333333,6.778806197998083e-06,3.259702160096848e-05
orchidaceae,3,6,0.0,8.1345674375977e-06,3.259154648220663e-05
paleosols,3,5,0.13333333333333333,6.778806197998083e-06,3.258846901107986e-05
blowouts,2,4,0.0,5.4230449583984666e-06,3.258535496774699e-05
creatinine,3,6,0.0,8.1345674375977e-06,3.258358794834542e-05
agroecosystem,4,6,0.16666666666666666,8.1345674375977e-06,3.257566464104708e-05
azadirachta,3,6,0.0,8.1345674375977e-06,3.2566989900529446e-05
micelle,3,6,0.0,8.1345674375977e-06,3.2556702249005404e-05
latter,16,16,0.0,2.1692179833593866e-05,3.255610542985464e-05
xuv,2,4,0.0,5.4230449583984666e-06,3.2553721765848956e-05
fumarate,3,6,0.0,8.1345674375977e-06,3.255357925489277e-05
oryzanol,3,6,0.0,8.1345674375977e-06,3.25417693454243e-05
daya,2,4,0.0,5.4230449583984666e-06,3.253630695881202e-05
flexibility,6,8,0.16666666666666669,1.0846089916796933e-05,3.2536126429831016e-05
methanolysis,2,4,0.0,5.4230449583984666e-06,3.25182868429591e-05
vms,3,9,0.6666666666666666,1.220185115639655e-05,3.251623560494764e-05
gee,7,11,0.3376623376623376,1.4913373635595783e-05,3.251558911769065e-05
geometallurgical,2,4,0.0,5.4230449583984666e-06,3.251432250171802e-05
laid,2,4,0.0,5.4230449583984666e-06,3.2504766798334897e-05
neurotoxicity,2,4,0.0,5.4230449583984666e-06,3.249744797961314e-05
schuppen,3,6,0.0,8.1345674375977e-06,3.249038996404307e-05
boulder,5,13,1.0153846153846153,1.7624896114795015e-05,3.2489967444211086e-05
mand,3,6,0.0,8.1345674375977e-06,3.2489943796091295e-05
raigarh,3,6,0.0,8.1345674375977e-06,3.2489943796091295e-05
reworking,5,7,0.17142857142857143,9.490328677197316e-06,3.248680767440274e-05
untapped,4,6,0.16666666666666666,8.1345674375977e-06,3.2484986020481e-05
vernadsky,2,4,0.0,5.4230449583984666e-06,3.247911690462774e-05
methenamine,2,4,0.0,5.4230449583984666e-06,3.247165359983678e-05
carriers,3,5,0.13333333333333333,6.778806197998083e-06,3.2459589647673104e-05
entomopathogens,2,4,0.0,5.4230449583984666e-06,3.245899313040942e-05
lid,2,4,0.0,5.4230449583984666e-06,3.2458050501080355e-05
frog,3,6,0.0,8.1345674375977e-06,3.245548276412682e-05
undrained,4,7,0.10714285714285714,9.490328677197316e-06,3.2450986279241304e-05
changbaishan,3,6,0.0,8.1345674375977e-06,3.244746274590849e-05
funerary,3,6,0.0,8.1345674375977e-06,3.2446236159510995e-05
dependencies,2,4,0.0,5.4230449583984666e-06,3.244506756078121e-05
kareem,3,6,0.0,8.1345674375977e-06,3.2441382741814096e-05
configurational,2,4,0.0,5.4230449583984666e-06,3.2436025466222595e-05
mitigates,3,6,0.0,8.1345674375977e-06,3.243470451527413e-05
rhyolitic,4,7,0.10714285714285714,9.490328677197316e-06,3.243139078017676e-05
currents,2,4,0.0,5.4230449583984666e-06,3.2428227527223816e-05
roash,3,6,0.0,8.1345674375977e-06,3.2426619118362315e-05
luis,4,7,0.10714285714285714,9.490328677197316e-06,3.242324460234985e-05
onsite,2,4,0.0,5.4230449583984666e-06,3.242280030218003e-05
apricot,2,4,0.0,5.4230449583984666e-06,3.2419860945347535e-05
effervescent,3,6,0.0,8.1345674375977e-06,3.24191410105558e-05
pcb,3,6,0.0,8.1345674375977e-06,3.241075752039245e-05
vaping,2,4,0.0,5.4230449583984666e-06,3.240135212290956e-05
organohydrogel,2,4,0.0,5.4230449583984666e-06,3.239421088199416e-05
sabkhas,2,4,0.0,5.4230449583984666e-06,3.239406047218972e-05
sunset,3,6,0.0,8.1345674375977e-06,3.2390964836645725e-05
oiling,2,5,0.9,6.778806197998083e-06,3.238846381745965e-05
clinoptilolite,2,4,0.0,5.4230449583984666e-06,3.2383694996923494e-05
pastoral,3,4,0.16666666666666666,5.4230449583984666e-06,3.2382319791213166e-05
inconsistency,3,5,0.13333333333333333,6.778806197998083e-06,3.238061431804862e-05
organelle,2,4,0.0,5.4230449583984666e-06,3.2375170856313744e-05
immunoassay,2,4,0.0,5.4230449583984666e-06,3.237060838387136e-05
myr,4,7,0.10714285714285714,9.490328677197316e-06,3.2367630811752263e-05
vnir,3,6,0.0,8.1345674375977e-06,3.236379266353672e-05
prioritization,3,5,0.13333333333333333,6.778806197998083e-06,3.235798572989967e-05
radiance,2,4,0.0,5.4230449583984666e-06,3.235241856842025e-05
mesopotamia,2,4,0.0,5.4230449583984666e-06,3.234098897944172e-05
adria,3,6,0.0,8.1345674375977e-06,3.2340430159961354e-05
sulaiman,2,6,0.3333333333333333,8.1345674375977e-06,3.233568799276368e-05
holmium,3,6,0.0,8.1345674375977e-06,3.2334607385794064e-05
condensed,2,4,0.0,5.4230449583984666e-06,3.2321822185397324e-05
organs,3,6,0.0,8.1345674375977e-06,3.23136524543072e-05
tasty,2,4,0.0,5.4230449583984666e-06,3.2306056911795154e-05
hematopoietic,3,6,0.0,8.1345674375977e-06,3.229329060973908e-05
faecal,2,4,0.0,5.4230449583984666e-06,3.229112052235638e-05
prevalent,7,8,0.10714285714285716,1.0846089916796933e-05,3.22893707161136e-05
alanine,2,4,0.0,5.4230449583984666e-06,3.227748410344224e-05
macroevolution,2,4,0.0,5.4230449583984666e-06,3.22707574403663e-05
glia,3,6,0.0,8.1345674375977e-06,3.226939858699254e-05
thread,2,4,0.0,5.4230449583984666e-06,3.225439064137719e-05
distortion,5,7,0.17142857142857143,9.490328677197316e-06,3.2245968526199894e-05
ditch,4,8,0.25,1.0846089916796933e-05,3.224128660142268e-05
endocytosis,2,4,0.0,5.4230449583984666e-06,3.2236866510310507e-05
mycosporine,3,6,0.0,8.1345674375977e-06,3.223554672790892e-05
enterprise,2,4,0.0,5.4230449583984666e-06,3.2220837376404396e-05
schizophrenia,2,4,0.0,5.4230449583984666e-06,3.2219858707069445e-05
alliance,2,4,0.0,5.4230449583984666e-06,3.22150291829654e-05
kala,3,6,0.0,8.1345674375977e-06,3.2203969574674125e-05
chitta,3,6,0.0,8.1345674375977e-06,3.2203969574674125e-05
movable,3,7,0.09523809523809523,9.490328677197316e-06,3.220291686594372e-05
chemostratigraphy,3,6,0.0,8.1345674375977e-06,3.2198651307805844e-05
dictyostelium,2,4,0.0,5.4230449583984666e-06,3.219624757383684e-05
smartphone,3,7,0.09523809523809523,9.490328677197316e-06,3.2193233980404084e-05
beans,3,5,0.13333333333333333,6.778806197998083e-06,3.218337938293051e-05
clade,5,8,0.15,1.0846089916796933e-05,3.217532057418051e-05
kimmeridgian,4,9,0.08333333333333333,1.220185115639655e-05,3.217460115895901e-05
expectation,3,5,0.13333333333333333,6.778806197998083e-06,3.215810742057263e-05
unbiased,4,7,0.10714285714285714,9.490328677197316e-06,3.215314178359313e-05
borer,3,6,0.0,8.1345674375977e-06,3.2153124814379415e-05
enugu,3,7,0.09523809523809523,9.490328677197316e-06,3.2152475741712334e-05
vulgaris,4,7,0.10714285714285714,9.490328677197316e-06,3.2151814991076556e-05
hrs,2,4,0.0,5.4230449583984666e-06,3.2151461483382945e-05
hulls,2,4,0.0,5.4230449583984666e-06,3.213646305251976e-05
arithmetic,4,7,0.10714285714285714,9.490328677197316e-06,3.213585511934804e-05
biostimulants,2,4,0.0,5.4230449583984666e-06,3.213297792281808e-05
deformable,3,5,0.13333333333333333,6.778806197998083e-06,3.2129662232724424e-05
ligninolytic,2,4,0.0,5.4230449583984666e-06,3.212420496159213e-05
ports,2,4,0.0,5.4230449583984666e-06,3.2122006425561596e-05
ix,3,5,0.13333333333333333,6.778806197998083e-06,3.212165533739801e-05
heme,2,4,0.0,5.4230449583984666e-06,3.211707070635435e-05
patch,6,8,0.16666666666666669,1.0846089916796933e-05,3.210829346004451e-05
polyhalite,2,10,1.8,1.3557612395996166e-05,3.2105908943664616e-05
microtidal,2,4,0.0,5.4230449583984666e-06,3.209788600145227e-05
carbothermal,2,4,0.0,5.4230449583984666e-06,3.209392838504309e-05
multipli,3,5,0.13333333333333333,6.778806197998083e-06,3.2083622580589185e-05
slake,2,4,0.0,5.4230449583984666e-06,3.208316733588858e-05
sensitized,3,6,0.0,8.1345674375977e-06,3.207949678738212e-05
epichlorohydrin,2,4,0.0,5.4230449583984666e-06,3.207299419869553e-05
downward,5,7,0.17142857142857143,9.490328677197316e-06,3.2070310949390656e-05
pavlovsk,2,4,0.0,5.4230449583984666e-06,3.206091863996656e-05
